ticket_id,client_id,technician_id,category,priority,opened_at,closed_at,status,summary
269,18,5,Software,Low,2024-01-28 18:49:30,2024-01-30 05:16:40,Closed,Browser extension breaks portal
270,17,1,Hardware,Medium,2024-01-04 15:18:28,2024-01-06 11:57:26,Closed,Docking station not detected
271,24,7,Accounts,Medium,2024-01-29 09:05:45,2024-01-31 02:15:35,Closed,MFA device replacement
272,13,5,Security,High,2024-01-04 11:49:26,2024-01-04 12:55:54,Closed,Firewall rule review
273,7,6,Hardware,Medium,2024-01-12 15:44:29,2024-01-16 01:42:38,Closed,Docking station not detected
274,23,2,Software,Medium,2024-01-17 13:35:40,2024-01-18 08:38:22,Closed,Browser extension breaks portal
275,6,4,Accounts,High,2024-01-20 15:50:22,2024-01-20 20:47:56,Closed,MFA device replacement
276,1,2,Software,Low,2024-01-01 13:25:04,2024-01-02 11:20:04,Closed,Email client stuck offline
277,31,4,Accounts,Medium,2024-01-15 12:00:47,2024-01-17 18:50:40,Closed,Terminated user offboarding
278,25,4,Software,High,2024-01-19 07:02:32,2024-01-19 11:11:56,Closed,Email client stuck offline
279,13,4,Software,Medium,2024-01-19 12:12:38,2024-01-20 05:27:09,Closed,Excel crashes on open
280,33,6,Hardware,Low,2024-01-25 09:58:18,2024-01-31 03:47:49,Closed,Laptop will not power on
281,40,6,Software,Medium,2024-01-04 15:36:57,2024-01-04 17:09:05,Closed,Update failed to install
282,21,8,Software,High,2024-01-11 08:21:51,2024-01-11 17:41:05,Closed,Browser extension breaks portal
283,28,2,Network,Low,2024-01-18 08:43:49,2024-01-22 02:44:28,Closed,Wi-Fi drops in back office
284,22,4,Hardware,Low,2024-01-27 14:58:52,2024-01-30 21:51:12,Closed,Laptop will not power on
285,30,1,Software,High,2024-01-13 15:37:04,2024-01-13 21:17:03,Closed,Excel crashes on open
286,8,1,Software,Medium,2024-01-16 08:26:41,2024-01-17 10:52:15,Closed,Email client stuck offline
287,33,4,Hardware,Medium,2024-01-01 15:37:46,2024-01-01 16:55:36,Closed,Keyboard keys unresponsive
288,23,8,Software,Low,2024-01-26 18:53:13,2024-01-31 22:54:57,Closed,Excel crashes on open
289,6,3,Security,High,2024-01-19 13:25:56,2024-01-20 01:34:09,Closed,Password reset after compromise
290,11,2,Network,Medium,2024-01-23 18:19:41,2024-01-24 22:02:48,Closed,Slow file share access
291,4,4,Accounts,Medium,2024-01-19 17:00:24,2024-01-20 12:20:52,Closed,Password reset request
292,32,8,Software,High,2024-01-13 15:15:53,2024-01-13 17:28:10,Closed,Browser extension breaks portal
293,9,4,Hardware,High,2024-01-16 17:06:28,2024-01-17 11:51:09,Closed,Docking station not detected
294,33,7,Hardware,Medium,2024-01-17 15:11:05,2024-01-20 08:17:33,Closed,Docking station not detected
295,39,8,Network,High,2024-01-26 15:41:11,2024-01-26 23:23:57,Closed,Guest network open to staff VLAN
296,32,5,Hardware,Low,2024-01-07 07:00:39,2024-01-08 02:51:43,Closed,Monitor flickers after sleep
297,15,4,Security,Low,2024-01-18 13:56:53,2024-01-20 13:48:51,Closed,Malware quarantine review
298,20,6,Hardware,High,2024-01-22 16:08:53,2024-01-22 17:54:12,Closed,Docking station not detected
299,29,1,Hardware,Medium,2024-01-29 18:06:54,2024-02-01 17:59:50,Closed,Replace failing SSD
300,34,1,Software,High,2024-01-29 17:41:39,2024-01-29 21:04:10,Closed,Update failed to install
301,14,7,Network,Medium,2024-01-27 08:15:05,2024-01-27 10:00:48,Closed,VPN will not connect
302,30,8,Hardware,High,2024-01-26 14:54:43,2024-01-26 21:55:08,Closed,Laptop will not power on
303,29,6,Hardware,Low,2024-01-20 14:36:36,2024-01-21 06:27:32,Closed,Docking station not detected
304,22,5,Hardware,Medium,2024-01-28 13:24:12,2024-01-28 21:58:38,Closed,Keyboard keys unresponsive
305,5,2,Software,High,2024-01-07 11:44:29,2024-01-08 00:37:26,Closed,Browser extension breaks portal
306,32,7,Software,Low,2024-01-08 07:58:02,2024-01-09 23:16:38,Closed,Excel crashes on open
307,33,7,Network,High,2024-01-10 09:15:49,2024-01-10 17:27:55,Closed,Switch port down
308,15,4,Accounts,High,2024-01-21 14:10:46,2024-01-22 16:06:26,Closed,Terminated user offboarding
309,3,8,Hardware,High,2024-01-23 16:16:45,2024-01-23 17:54:27,Closed,Replace failing SSD
310,6,2,Hardware,Medium,2024-01-14 07:20:43,2024-01-14 07:32:39,Closed,Keyboard keys unresponsive
311,15,7,Network,Low,2024-01-20 18:35:58,2024-02-01 01:41:48,Closed,DNS resolution failing
312,5,2,Network,Medium,2024-01-07 10:03:37,2024-01-08 22:48:50,Closed,Slow file share access
313,31,5,Software,Medium,2024-01-09 08:25:41,2024-01-11 20:55:00,Closed,License activation error
314,34,5,Hardware,High,2024-01-02 13:42:32,2024-01-02 17:55:25,Closed,Replace failing SSD
315,22,3,Software,Critical,2024-01-15 13:40:43,2024-01-15 17:05:37,Closed,License activation error
316,14,3,Software,Low,2024-01-20 15:34:10,2024-01-20 18:09:59,Closed,Excel crashes on open
317,16,5,Network,Low,2024-01-07 15:46:56,2024-01-07 16:29:38,Closed,Switch port down
318,4,3,Hardware,Medium,2024-01-21 18:27:51,2024-01-23 13:14:52,Closed,Keyboard keys unresponsive
319,29,5,Software,Low,2024-01-31 07:45:35,2024-02-01 08:23:21,Closed,Email client stuck offline
320,12,2,Hardware,Low,2024-01-10 09:02:30,2024-01-10 13:32:13,Closed,Monitor flickers after sleep
321,35,3,Network,Medium,2024-01-26 11:26:24,2024-01-27 12:53:45,Closed,Slow file share access
322,9,1,Software,Medium,2024-01-15 17:14:10,2024-01-16 10:36:39,Closed,License activation error
323,16,6,Hardware,Critical,2024-01-05 10:18:38,2024-01-05 15:34:57,Closed,Monitor flickers after sleep
324,16,6,Hardware,High,2024-01-19 14:47:44,2024-01-19 15:09:55,Closed,Printer jams on every job
325,32,3,Hardware,Medium,2024-01-26 12:42:20,2024-01-26 20:48:32,Closed,Laptop will not power on
326,10,4,Software,High,2024-01-29 08:45:23,2024-01-29 17:37:24,Closed,Update failed to install
327,19,6,Hardware,Low,2024-01-26 08:27:32,2024-01-30 00:27:11,Closed,Laptop will not power on
328,19,3,Hardware,Low,2024-01-10 14:42:07,2024-01-14 19:29:58,Closed,Keyboard keys unresponsive
329,12,8,Hardware,High,2024-01-07 16:48:37,2024-01-07 18:02:26,Closed,Monitor flickers after sleep
330,32,3,Hardware,High,2024-01-01 18:12:42,2024-01-01 20:08:18,Closed,Docking station not detected
331,32,7,Hardware,Low,2024-01-13 11:36:18,2024-01-18 08:22:42,Closed,Laptop will not power on
332,7,6,Network,High,2024-01-12 10:30:46,2024-01-12 14:52:14,Closed,DNS resolution failing
333,27,8,Accounts,Low,2024-01-03 09:29:52,2024-01-06 08:27:12,Closed,Group membership change
334,15,7,Hardware,Medium,2024-01-13 16:53:02,2024-01-14 09:19:03,Closed,Printer jams on every job
335,39,5,Security,Low,2024-01-19 11:07:47,2024-01-22 06:51:13,Closed,Phishing email reported
336,22,5,Hardware,Medium,2024-01-20 15:23:37,2024-01-21 17:53:57,Closed,Monitor flickers after sleep
337,15,7,Accounts,Medium,2024-01-02 14:45:58,2024-01-05 05:59:33,Closed,MFA device replacement
338,37,7,Security,High,2024-01-26 10:28:24,2024-01-27 11:54:55,Closed,Firewall rule review
339,9,6,Network,Low,2024-01-14 10:41:55,2024-01-16 10:01:07,Closed,Wi-Fi drops in back office
340,12,3,Software,Medium,2024-01-18 18:47:36,2024-01-19 23:46:17,Closed,Update failed to install
341,34,7,Software,High,2024-01-05 17:02:49,2024-01-05 21:27:24,Closed,Excel crashes on open
342,25,2,Software,Medium,2024-01-08 16:48:32,2024-01-10 12:50:48,Closed,Browser extension breaks portal
343,11,2,Network,Medium,2024-01-10 14:03:05,2024-01-10 19:09:24,Closed,VPN will not connect
344,16,8,Accounts,Low,2024-01-02 13:11:41,2024-01-02 16:33:53,Closed,MFA device replacement
345,22,1,Software,Medium,2024-01-28 07:05:48,2024-01-30 00:29:19,Closed,Email client stuck offline
346,35,2,Software,Low,2024-01-11 11:38:31,2024-01-13 07:07:40,Closed,PDF reader missing
347,14,2,Hardware,Medium,2024-01-04 10:04:13,2024-01-05 01:06:34,Closed,Replace failing SSD
348,5,1,Network,High,2024-01-21 11:01:35,2024-01-21 20:57:11,Closed,Wi-Fi drops in back office
349,2,8,Security,High,2024-01-28 13:58:36,2024-01-28 20:07:26,Closed,Phishing email reported
350,5,8,Network,Medium,2024-01-02 09:52:57,2024-01-02 19:34:21,Closed,Switch port down
351,1,7,Network,Low,2024-01-24 16:16:18,2024-02-06 11:49:43,Closed,Guest network open to staff VLAN
352,19,3,Software,Medium,2024-01-11 14:24:10,2024-01-13 11:49:58,Closed,PDF reader missing
353,3,7,Hardware,Medium,2024-01-28 08:58:55,2024-01-29 19:42:28,Closed,Printer jams on every job
354,34,3,Hardware,Medium,2024-01-02 13:54:40,2024-01-03 06:12:07,Closed,Monitor flickers after sleep
355,26,5,Network,Critical,2024-01-21 18:25:55,2024-01-21 20:22:57,Closed,Switch port down
356,33,8,Software,Medium,2024-01-03 13:00:13,2024-01-04 08:39:16,Closed,Excel crashes on open
357,16,3,Accounts,Medium,2024-01-21 08:30:26,2024-01-24 13:56:16,Closed,Group membership change
358,6,8,Hardware,Low,2024-01-03 18:05:23,2024-01-06 16:47:57,Closed,Docking station not detected
359,27,8,Software,High,2024-01-26 11:22:56,2024-01-26 12:53:34,Closed,License activation error
360,14,2,Accounts,Medium,2024-01-25 10:12:14,2024-01-27 18:54:50,Closed,New hire account setup
361,30,8,Software,Medium,2024-01-19 12:30:31,2024-01-20 06:45:17,Closed,Update failed to install
362,35,6,Network,Medium,2024-01-26 09:51:21,2024-01-27 13:01:04,Closed,Wi-Fi drops in back office
363,16,5,Security,Medium,2024-01-06 16:52:25,2024-01-06 23:32:34,Closed,Password reset after compromise
364,36,6,Software,Medium,2024-01-02 08:46:37,2024-01-03 04:26:36,Closed,PDF reader missing
365,11,8,Security,Medium,2024-01-19 13:04:40,2024-01-20 16:30:30,Closed,USB device policy violation
366,15,4,Accounts,High,2024-01-08 16:17:47,2024-01-08 18:14:16,Closed,Password reset request
367,4,8,Software,Low,2024-01-21 18:05:48,2024-01-27 03:46:11,Closed,Update failed to install
368,20,7,Accounts,High,2024-01-29 12:55:55,2024-01-30 05:08:50,Closed,Password reset request
369,6,1,Security,High,2024-01-06 11:52:14,2024-01-06 19:51:04,Closed,Phishing email reported
370,38,6,Network,Low,2024-01-29 14:40:30,2024-01-29 23:51:06,Closed,VPN will not connect
371,37,1,Accounts,Medium,2024-01-26 11:07:28,2024-01-27 20:04:09,Closed,New hire account setup
372,26,7,Accounts,Medium,2024-01-24 16:44:35,2024-01-26 18:21:00,Closed,Password reset request
373,20,5,Security,Medium,2024-01-09 08:41:17,2024-01-09 09:09:34,Closed,Suspicious login alert
374,36,5,Accounts,Low,2024-01-17 07:24:33,2024-01-22 15:00:56,Closed,Password reset request
375,16,1,Network,Medium,2024-01-07 13:00:06,2024-01-08 02:06:41,Closed,Guest network open to staff VLAN
376,29,7,Hardware,Low,2024-01-27 08:49:26,2024-01-31 17:49:56,Closed,Monitor flickers after sleep
377,1,4,Software,High,2024-01-03 14:45:43,2024-01-03 14:51:33,Closed,Update failed to install
378,35,6,Security,Low,2024-01-31 14:18:43,2024-02-01 11:04:06,Closed,USB device policy violation
379,16,3,Accounts,High,2024-01-11 09:58:57,2024-01-12 10:09:41,Closed,Terminated user offboarding
380,24,8,Hardware,Critical,2024-01-19 12:48:06,2024-01-19 17:13:09,Closed,Laptop will not power on
381,9,3,Accounts,Low,2024-01-24 07:09:26,2024-01-25 14:45:05,Closed,Terminated user offboarding
382,13,8,Software,High,2024-01-01 13:19:20,2024-01-01 14:38:28,Closed,PDF reader missing
383,35,5,Hardware,Medium,2024-01-14 15:36:43,2024-01-14 21:02:24,Closed,Docking station not detected
384,12,8,Software,Medium,2024-02-09 17:54:53,2024-02-10 15:41:17,Closed,Browser extension breaks portal
385,7,4,Hardware,Medium,2024-02-14 18:58:42,2024-02-16 08:14:53,Closed,Keyboard keys unresponsive
386,25,8,Accounts,Low,2024-02-24 18:24:21,2024-02-25 17:15:30,Closed,Terminated user offboarding
387,25,7,Software,Low,2024-02-14 16:23:10,2024-02-18 12:43:47,Closed,Update failed to install
388,36,6,Software,Low,2024-02-23 17:30:23,2024-02-25 15:39:45,Closed,Excel crashes on open
389,4,6,Software,Low,2024-02-07 14:51:09,2024-02-08 15:50:40,Closed,Excel crashes on open
390,14,4,Network,Low,2024-02-19 17:30:26,2024-02-19 20:26:21,Closed,Wi-Fi drops in back office
391,9,6,Software,Medium,2024-02-28 13:58:06,2024-02-29 11:07:49,Closed,Browser extension breaks portal
392,9,7,Software,Medium,2024-02-19 10:02:34,2024-02-19 14:45:43,Closed,Excel crashes on open
393,19,5,Hardware,Medium,2024-02-21 11:50:21,2024-02-21 14:51:57,Closed,Replace failing SSD
394,21,7,Network,Medium,2024-02-02 14:59:33,2024-02-02 18:00:14,Closed,Wi-Fi drops in back office
395,3,8,Network,Medium,2024-02-07 11:06:52,2024-02-07 13:27:30,Closed,Slow file share access
396,6,7,Software,Low,2024-02-28 09:26:05,2024-02-29 10:42:33,Closed,Excel crashes on open
397,31,8,Network,Medium,2024-02-04 07:16:17,2024-02-06 06:53:41,Closed,Slow file share access
398,30,5,Accounts,Low,2024-02-11 13:24:11,2024-02-13 17:04:38,Closed,Shared mailbox access
399,3,4,Accounts,Critical,2024-02-15 16:16:18,2024-02-15 21:45:48,Closed,MFA device replacement
400,22,4,Hardware,Medium,2024-02-28 13:11:45,2024-02-29 17:02:58,Closed,Laptop will not power on
401,2,2,Software,Medium,2024-02-25 09:50:15,2024-02-26 11:55:44,Closed,Email client stuck offline
402,29,7,Security,High,2024-02-09 13:24:27,2024-02-10 20:12:03,Closed,Phishing email reported
403,16,3,Hardware,Medium,2024-02-21 10:48:22,2024-02-22 05:12:57,Closed,Replace failing SSD
404,29,4,Hardware,Medium,2024-02-24 11:33:35,2024-02-24 12:29:53,Closed,Laptop will not power on
405,30,7,Hardware,Medium,2024-02-29 17:32:10,2024-03-06 17:32:20,Closed,Replace failing SSD
406,9,8,Security,Medium,2024-02-16 08:37:08,2024-02-18 19:38:13,Closed,Phishing email reported
407,26,8,Network,Critical,2024-02-23 08:03:42,2024-02-23 09:25:17,Closed,Switch port down
408,7,2,Hardware,Medium,2024-02-25 07:06:53,2024-02-25 13:20:01,Closed,Docking station not detected
409,11,6,Security,Low,2024-02-12 16:15:00,2024-02-14 03:42:49,Closed,Phishing email reported
410,17,4,Network,High,2024-02-29 17:22:06,2024-03-01 01:30:29,Closed,Slow file share access
411,40,7,Hardware,Medium,2024-02-02 09:40:54,2024-02-02 19:11:40,Closed,Docking station not detected
412,12,1,Software,Low,2024-02-24 14:05:35,2024-02-26 12:36:08,Closed,License activation error
413,11,4,Hardware,Low,2024-02-23 18:43:16,2024-02-26 13:43:11,Closed,Keyboard keys unresponsive
414,22,5,Hardware,Low,2024-02-10 14:18:41,2024-02-11 08:02:31,Closed,Laptop will not power on
415,40,8,Software,High,2024-02-25 15:51:59,2024-02-25 19:34:36,Closed,Update failed to install
416,39,6,Hardware,Medium,2024-02-23 13:38:48,2024-02-24 21:48:47,Closed,Printer jams on every job
417,18,6,Software,Low,2024-02-24 10:11:45,2024-02-27 09:36:22,Closed,License activation error
418,13,4,Hardware,Critical,2024-02-25 16:30:57,2024-02-25 17:52:35,Closed,Laptop will not power on
419,21,3,Hardware,Low,2024-02-12 15:34:53,2024-02-20 05:41:32,Closed,Monitor flickers after sleep
420,38,5,Hardware,High,2024-02-21 18:12:22,2024-02-22 07:06:24,Closed,Monitor flickers after sleep
421,27,8,Software,Low,2024-02-15 16:34:01,2024-02-16 08:40:40,Closed,Email client stuck offline
422,24,2,Accounts,High,2024-02-05 11:07:58,2024-02-05 12:46:16,Closed,Password reset request
423,24,4,Hardware,Low,2024-02-02 10:29:50,2024-02-02 15:24:58,Closed,Keyboard keys unresponsive
424,18,5,Network,High,2024-02-02 12:46:02,2024-02-02 20:24:22,Closed,VPN will not connect
425,17,3,Network,Medium,2024-02-10 17:46:47,2024-02-10 19:40:42,Closed,VPN will not connect
426,7,3,Hardware,Critical,2024-02-03 17:08:18,2024-02-03 19:12:20,Closed,Keyboard keys unresponsive
427,19,8,Hardware,Low,2024-02-04 13:38:54,2024-02-04 15:34:27,Closed,Laptop will not power on
428,15,6,Hardware,Medium,2024-02-12 11:02:28,2024-02-13 07:29:56,Closed,Monitor flickers after sleep
429,9,4,Network,Low,2024-02-10 12:35:25,2024-02-11 06:19:49,Closed,Switch port down
430,38,5,Hardware,High,2024-02-25 13:30:49,2024-02-25 17:03:15,Closed,Monitor flickers after sleep
431,40,8,Accounts,Medium,2024-02-01 15:22:57,2024-02-02 11:05:56,Closed,Shared mailbox access
432,11,4,Network,Critical,2024-02-13 08:31:32,2024-02-13 12:29:55,Closed,Switch port down
433,8,1,Network,Medium,2024-02-09 08:33:10,2024-02-10 09:18:31,Closed,Wi-Fi drops in back office
434,8,2,Accounts,High,2024-02-20 16:45:23,2024-02-20 19:03:42,Closed,Password reset request
435,34,8,Software,Low,2024-02-23 14:57:51,2024-02-28 06:19:41,Closed,Email client stuck offline
436,25,8,Software,Medium,2024-02-21 18:52:13,2024-02-22 00:10:33,Closed,PDF reader missing
437,23,6,Network,Low,2024-02-15 16:03:16,2024-02-17 01:50:49,Closed,Wi-Fi drops in back office
438,35,8,Hardware,Low,2024-02-25 14:47:24,2024-02-25 15:32:13,Closed,Monitor flickers after sleep
439,30,2,Security,High,2024-02-13 08:46:40,2024-02-13 10:35:59,Closed,Malware quarantine review
440,35,2,Software,High,2024-02-28 08:35:07,2024-02-28 09:29:48,Closed,PDF reader missing
441,8,2,Software,Critical,2024-02-13 12:11:14,2024-02-13 13:36:45,Closed,Browser extension breaks portal
442,34,6,Network,High,2024-02-24 11:00:41,2024-02-24 13:37:02,Closed,Wi-Fi drops in back office
443,29,3,Network,Medium,2024-02-27 08:11:05,2024-02-27 15:44:45,Closed,Guest network open to staff VLAN
444,19,7,Hardware,Medium,2024-02-06 14:34:02,2024-02-09 04:11:05,Closed,Laptop will not power on
445,7,2,Security,Medium,2024-02-26 15:17:05,2024-02-26 18:51:49,Closed,Password reset after compromise
446,20,8,Software,Medium,2024-02-17 09:46:50,2024-02-18 14:54:34,Closed,Update failed to install
447,7,4,Hardware,High,2024-02-02 11:36:07,2024-02-03 02:02:45,Closed,Laptop will not power on
448,26,4,Security,Medium,2024-02-19 09:05:01,2024-02-19 12:37:49,Closed,Phishing email reported
449,38,3,Hardware,Medium,2024-02-06 13:25:20,2024-02-07 01:53:26,Closed,Keyboard keys unresponsive
450,27,5,Accounts,Low,2024-02-22 17:48:14,2024-02-25 02:23:51,Closed,Shared mailbox access
451,26,1,Security,Low,2024-02-11 07:47:54,2024-02-12 00:52:23,Closed,Phishing email reported
452,36,2,Software,High,2024-02-06 13:02:45,2024-02-06 19:54:18,Closed,Excel crashes on open
453,34,5,Security,Low,2024-02-07 12:02:23,2024-02-08 12:19:30,Closed,Suspicious login alert
454,35,1,Network,Medium,2024-02-24 08:30:40,2024-02-25 19:41:50,Closed,Wi-Fi drops in back office
455,35,4,Network,High,2024-02-15 12:10:19,2024-02-15 17:42:04,Closed,Guest network open to staff VLAN
456,9,7,Software,Critical,2024-02-06 16:22:04,2024-02-06 20:38:03,Closed,Email client stuck offline
457,10,2,Hardware,Medium,2024-02-11 11:08:36,2024-02-12 16:04:28,Closed,Docking station not detected
458,12,5,Hardware,Low,2024-02-28 12:55:51,2024-02-28 18:43:25,Closed,Laptop will not power on
459,38,2,Software,Low,2024-02-17 12:43:39,2024-02-18 05:37:39,Closed,Email client stuck offline
460,32,6,Software,High,2024-02-01 17:07:53,2024-02-01 22:32:49,Closed,Excel crashes on open
461,8,3,Accounts,Low,2024-02-12 14:43:24,2024-02-14 05:46:05,Closed,New hire account setup
462,22,4,Software,Medium,2024-02-06 10:34:24,2024-02-07 21:27:53,Closed,Update failed to install
463,29,8,Hardware,High,2024-02-21 15:08:45,2024-02-21 22:39:13,Closed,Docking station not detected
464,22,4,Hardware,Low,2024-02-10 18:32:38,2024-02-11 22:05:52,Closed,Laptop will not power on
465,28,4,Hardware,Low,2024-02-21 08:59:42,2024-02-23 15:47:35,Closed,Keyboard keys unresponsive
466,3,3,Accounts,Medium,2024-02-04 16:38:50,2024-02-05 13:51:08,Closed,MFA device replacement
467,6,1,Software,Low,2024-02-03 11:56:15,2024-02-06 15:37:37,Closed,Email client stuck offline
468,7,5,Software,Medium,2024-02-02 11:42:13,2024-02-06 21:55:30,Closed,Browser extension breaks portal
469,17,7,Software,High,2024-02-28 18:05:53,2024-02-29 02:41:33,Closed,Browser extension breaks portal
470,8,6,Security,High,2024-02-26 13:42:53,2024-02-26 14:23:37,Closed,Malware quarantine review
471,22,4,Hardware,Medium,2024-02-07 13:08:49,2024-02-07 14:56:23,Closed,Monitor flickers after sleep
472,17,8,Software,High,2024-02-28 17:26:18,2024-02-29 08:23:50,Closed,Browser extension breaks portal
473,5,1,Software,Medium,2024-02-06 18:32:24,2024-02-07 16:07:33,Closed,Excel crashes on open
474,19,4,Accounts,Medium,2024-02-15 16:14:21,2024-02-17 15:22:14,Closed,New hire account setup
